Kinase	Phosphosite	TCGA-13-1484	TCGA-13-1489	TCGA-13-1494	TCGA-13-1499	TCGA-13-2071	TCGA-23-1123	TCGA-23-1124	TCGA-24-1103	TCGA-24-1104	TCGA-24-1428	TCGA-24-1430	TCGA-24-1435	TCGA-24-1466	TCGA-24-1467	TCGA-24-1545	TCGA-24-1550	TCGA-24-1551	TCGA-24-1552	TCGA-24-1553	TCGA-24-1555	TCGA-24-1556	TCGA-24-1562	TCGA-24-1563	TCGA-24-1603	TCGA-24-1604	TCGA-24-1923	TCGA-24-2020	TCGA-24-2023	TCGA-24-2024	TCGA-24-2030	TCGA-24-2260	TCGA-24-2267	TCGA-24-2288	TCGA-24-2289	TCGA-25-1316	TCGA-25-1319	TCGA-25-1320	TCGA-25-1321	TCGA-25-1628	TCGA-25-1630	TCGA-25-1635	TCGA-25-2400	TCGA-25-2404	TCGA-25-2409	TCGA-29-1688	TCGA-29-1693	TCGA-29-1762	TCGA-29-1763	TCGA-29-1774	TCGA-29-1775	TCGA-29-1776	TCGA-29-1777	TCGA-29-2414	TCGA-29-2432	TCGA-30-1866	TCGA-36-1576	TCGA-36-1581	TCGA-36-2529	TCGA-36-2530	TCGA-36-2543	TCGA-42-2588	TCGA-42-2590	TCGA-61-1741	TCGA-61-1907	TCGA-61-1919	TCGA-61-1995	TCGA-61-2008	TCGA-61-2095	TCGA-61-2612
CDK4	RB1-S788	0.32799999999999996	-2.23	-3.84	-1.75	-1.2	0.47	-0.0866	-0.205	-1.98	-2.55	-3.31	0.523	0.11	0.665	-0.289	0.32299999999999995	-0.44389365079365095	0.7859999999999999	0.902	0.0265	-0.44389365079365095	1.27	-1.68	-2.16	-0.41100000000000003	-0.0601	0.5660000000000001	0.825	0.0771	1.27	-0.44389365079365095	-0.44389365079365095	-0.11199999999999999	-2.7	0.502	-0.237	1.13	0.084	0.9670000000000001	-0.597	-1.76	0.479	-1.46	0.245	0.615	-0.36700000000000005	-2.34	-0.37799999999999995	0.244	-1.4	-0.797	-0.44389365079365095	-1.34	-0.327	0.0173	0.982	1.52	0.341	1.31	-0.26	-0.0415	-1.61	-4.05	-0.41	0.39899999999999997	-2.57	-0.44389365079365095	-0.261	-0.17300000000000001
CDK6	RB1-S788	0.32799999999999996	-2.23	-3.84	-1.75	-1.2	0.47	-0.0866	-0.205	-1.98	-2.55	-3.31	0.523	0.11	0.665	-0.289	0.32299999999999995	-0.44389365079365095	0.7859999999999999	0.902	0.0265	-0.44389365079365095	1.27	-1.68	-2.16	-0.41100000000000003	-0.0601	0.5660000000000001	0.825	0.0771	1.27	-0.44389365079365095	-0.44389365079365095	-0.11199999999999999	-2.7	0.502	-0.237	1.13	0.084	0.9670000000000001	-0.597	-1.76	0.479	-1.46	0.245	0.615	-0.36700000000000005	-2.34	-0.37799999999999995	0.244	-1.4	-0.797	-0.44389365079365095	-1.34	-0.327	0.0173	0.982	1.52	0.341	1.31	-0.26	-0.0415	-1.61	-4.05	-0.41	0.39899999999999997	-2.57	-0.44389365079365095	-0.261	-0.17300000000000001
CDK9	RB1-S795	0.23600000000000002	-2.86	-1.68	-0.748	-0.629	0.61	0.318	-0.8420000000000001	-1.22	-2.47	-1.02	-0.267	-0.337	1.56	-0.132	0.946	-2.08	0.493	0.5589999999999999	-1.18	-0.37438476190476183	0.639	-1.41	-1.37	-1.44	-0.512	1.08	0.431	0.258	2.15	-0.37438476190476183	-0.37438476190476183	-0.493	-0.447	0.69	-0.7759999999999999	-0.17	0.441	0.8340000000000001	-0.5720000000000001	-1.18	-1.19	-0.37438476190476183	-0.489	0.35600000000000004	-0.778	-0.113	-0.0853	0.897	-0.349	-1.23	-1.79	0.0077599999999999995	-0.159	0.915	0.895	0.552	-3.48	0.927	-0.13699999999999998	0.44799999999999995	-1.37	-1.91	0.215	-0.37438476190476183	-2.25	-0.9179999999999999	-0.37438476190476183	0.0393
CDK6	RB1-S795	0.23600000000000002	-2.86	-1.68	-0.748	-0.629	0.61	0.318	-0.8420000000000001	-1.22	-2.47	-1.02	-0.267	-0.337	1.56	-0.132	0.946	-2.08	0.493	0.5589999999999999	-1.18	-0.37438476190476183	0.639	-1.41	-1.37	-1.44	-0.512	1.08	0.431	0.258	2.15	-0.37438476190476183	-0.37438476190476183	-0.493	-0.447	0.69	-0.7759999999999999	-0.17	0.441	0.8340000000000001	-0.5720000000000001	-1.18	-1.19	-0.37438476190476183	-0.489	0.35600000000000004	-0.778	-0.113	-0.0853	0.897	-0.349	-1.23	-1.79	0.0077599999999999995	-0.159	0.915	0.895	0.552	-3.48	0.927	-0.13699999999999998	0.44799999999999995	-1.37	-1.91	0.215	-0.37438476190476183	-2.25	-0.9179999999999999	-0.37438476190476183	0.0393
MAPKAPK2	TSC2-S1254	0.285	-1.18	0.6759999999999999	0.518	-0.34700000000000003	-0.0991	-0.0542	0.467	-0.0642	-0.604	0.11900000000000001	1.15	0.489	0.17800000000000002	0.867	0.4	0.032314444444444444	0.18100000000000002	0.2	-0.371	0.032314444444444444	0.4	0.544	0.0595	-0.799	0.852	-0.606	-0.6659999999999999	0.772	0.0377	0.032314444444444444	0.032314444444444444	-0.39299999999999996	-0.16	0.366	-0.134	0.6859999999999999	-0.831	0.505	-0.134	0.6629999999999999	0.174	1.29	0.402	-0.387	-0.524	-1.45	-0.0473	-0.0021899999999999997	0.113	0.42	0.032314444444444444	-0.259	-0.12	1.1	-0.0345	-0.326	0.172	0.24	-0.0483	-0.0575	-0.8370000000000001	0.46799999999999997	-0.20800000000000002	0.348	-1.47	0.032314444444444444	-0.858	-0.0351
MAPKAPK2	TSC2-S1254	0.285	-1.18	0.6759999999999999	0.518	-0.34700000000000003	-0.0991	-0.0542	0.467	-0.0642	-0.604	0.11900000000000001	1.15	0.489	0.17800000000000002	0.867	0.4	0.032314444444444444	0.18100000000000002	0.2	-0.371	0.032314444444444444	0.4	0.544	0.0595	-0.799	0.852	-0.606	-0.6659999999999999	0.772	0.0377	0.032314444444444444	0.032314444444444444	-0.39299999999999996	-0.16	0.366	-0.134	0.6859999999999999	-0.831	0.505	-0.134	0.6629999999999999	0.174	1.29	0.402	-0.387	-0.524	-1.45	-0.0473	-0.0021899999999999997	0.113	0.42	0.032314444444444444	-0.259	-0.12	1.1	-0.0345	-0.326	0.172	0.24	-0.0483	-0.0575	-0.8370000000000001	0.46799999999999997	-0.20800000000000002	0.348	-1.47	0.032314444444444444	-0.858	-0.0351
AKT1	TSC2-S981	-1.3	-3.6	-0.884	-0.2928990196078431	-0.2928990196078431	2.16	0.32	0.491	-0.736	-0.379	-0.111	-0.2928990196078431	-0.48700000000000004	-0.2928990196078431	0.158	0.657	-1.02	1.45	0.6859999999999999	-0.406	-0.2928990196078431	-0.2928990196078431	-0.613	0.135	-0.431	-0.0734	2.36	-0.971	0.14400000000000002	0.986	-0.2928990196078431	-0.2928990196078431	-1.92	-0.2928990196078431	-0.0522	-0.2928990196078431	-0.69	-0.2928990196078431	0.556	-0.2928990196078431	-1.31	-0.43	-0.593	-0.489	-0.2928990196078431	-1.27	-0.2928990196078431	-0.332	1.03	-0.2928990196078431	0.157	0.11	-0.222	-0.2928990196078431	1.07	-2.33	-0.0918	-1.79	-0.19699999999999998	-0.2928990196078431	-0.2928990196078431	-1.28	1.26	0.00755	-0.266	-1.52	-1.22	-1.52	-0.141
AKT1	TSC2-S981	-1.3	-3.6	-0.884	-0.2928990196078431	-0.2928990196078431	2.16	0.32	0.491	-0.736	-0.379	-0.111	-0.2928990196078431	-0.48700000000000004	-0.2928990196078431	0.158	0.657	-1.02	1.45	0.6859999999999999	-0.406	-0.2928990196078431	-0.2928990196078431	-0.613	0.135	-0.431	-0.0734	2.36	-0.971	0.14400000000000002	0.986	-0.2928990196078431	-0.2928990196078431	-1.92	-0.2928990196078431	-0.0522	-0.2928990196078431	-0.69	-0.2928990196078431	0.556	-0.2928990196078431	-1.31	-0.43	-0.593	-0.489	-0.2928990196078431	-1.27	-0.2928990196078431	-0.332	1.03	-0.2928990196078431	0.157	0.11	-0.222	-0.2928990196078431	1.07	-2.33	-0.0918	-1.79	-0.19699999999999998	-0.2928990196078431	-0.2928990196078431	-1.28	1.26	0.00755	-0.266	-1.52	-1.22	-1.52	-0.141
AKT1	TSC2-S939	-0.483	-0.09484259259259259	-0.782	-0.956	-0.3	0.8490000000000001	0.6920000000000001	0.733	0.321	-0.512	-3.08	-1.15	0.363	0.7959999999999999	0.107	-0.09484259259259259	-0.45399999999999996	0.134	-0.218	-0.09484259259259259	-0.09484259259259259	-0.6579999999999999	0.26899999999999996	-0.551	-0.09484259259259259	0.878	-0.09484259259259259	-0.28300000000000003	0.324	-0.09484259259259259	-0.09484259259259259	-0.09484259259259259	-0.71	-0.19699999999999998	-0.09484259259259259	1.25	-0.09484259259259259	0.177	0.308	-0.11199999999999999	0.163	-0.595	0.37	0.18100000000000002	-0.23800000000000002	-0.47	-1.37	0.599	-0.09484259259259259	0.0491	0.679	0.15	0.33899999999999997	0.684	0.316	-0.09484259259259259	-1.33	-0.09484259259259259	-0.0915	0.0621	0.581	-0.09484259259259259	0.532	0.0218	0.397	-1.65	-0.132	-1.3	0.17600000000000002
AKT1	TSC2-S939	-0.483	-0.09484259259259259	-0.782	-0.956	-0.3	0.8490000000000001	0.6920000000000001	0.733	0.321	-0.512	-3.08	-1.15	0.363	0.7959999999999999	0.107	-0.09484259259259259	-0.45399999999999996	0.134	-0.218	-0.09484259259259259	-0.09484259259259259	-0.6579999999999999	0.26899999999999996	-0.551	-0.09484259259259259	0.878	-0.09484259259259259	-0.28300000000000003	0.324	-0.09484259259259259	-0.09484259259259259	-0.09484259259259259	-0.71	-0.19699999999999998	-0.09484259259259259	1.25	-0.09484259259259259	0.177	0.308	-0.11199999999999999	0.163	-0.595	0.37	0.18100000000000002	-0.23800000000000002	-0.47	-1.37	0.599	-0.09484259259259259	0.0491	0.679	0.15	0.33899999999999997	0.684	0.316	-0.09484259259259259	-1.33	-0.09484259259259259	-0.0915	0.0621	0.581	-0.09484259259259259	0.532	0.0218	0.397	-1.65	-0.132	-1.3	0.17600000000000002
AKT1	TSC2-S939	-0.483	-0.09484259259259259	-0.782	-0.956	-0.3	0.8490000000000001	0.6920000000000001	0.733	0.321	-0.512	-3.08	-1.15	0.363	0.7959999999999999	0.107	-0.09484259259259259	-0.45399999999999996	0.134	-0.218	-0.09484259259259259	-0.09484259259259259	-0.6579999999999999	0.26899999999999996	-0.551	-0.09484259259259259	0.878	-0.09484259259259259	-0.28300000000000003	0.324	-0.09484259259259259	-0.09484259259259259	-0.09484259259259259	-0.71	-0.19699999999999998	-0.09484259259259259	1.25	-0.09484259259259259	0.177	0.308	-0.11199999999999999	0.163	-0.595	0.37	0.18100000000000002	-0.23800000000000002	-0.47	-1.37	0.599	-0.09484259259259259	0.0491	0.679	0.15	0.33899999999999997	0.684	0.316	-0.09484259259259259	-1.33	-0.09484259259259259	-0.0915	0.0621	0.581	-0.09484259259259259	0.532	0.0218	0.397	-1.65	-0.132	-1.3	0.17600000000000002
CDK7	POLR2A-S1878	-0.03403846153846154	-1.18	-0.03403846153846154	-0.03403846153846154	-0.868	1.05	-0.0813	-1.38	-0.03403846153846154	-0.03403846153846154	-0.03403846153846154	-0.03403846153846154	-0.03403846153846154	-0.03403846153846154	0.578	0.263	-0.27899999999999997	-0.03403846153846154	0.54	1.24	-0.03403846153846154	-0.03403846153846154	-0.03403846153846154	-0.35	-0.687	-0.03403846153846154	0.0836	0.139	-0.03403846153846154	-0.0629	-0.03403846153846154	-0.03403846153846154	0.27399999999999997	-1.08	1.74	-0.687	-0.0119	-0.03403846153846154	-0.03403846153846154	-0.03403846153846154	-0.6509999999999999	0.978	-0.03403846153846154	0.376	-0.03403846153846154	0.0839	0.0431	-0.03403846153846154	-0.40299999999999997	-0.03403846153846154	0.225	-0.306	-0.03403846153846154	-0.03403846153846154	0.545	-0.838	-0.852	0.47100000000000003	0.369	0.485	-0.172	-0.604	-0.03403846153846154	0.491	-0.03403846153846154	-0.03403846153846154	-0.608	-0.03403846153846154	-0.201
CDK2	PPP1CA-T320	0.45399999999999996	-0.146	0.557	-0.0198	-0.384	0.0485	0.516	0.28300000000000003	-0.478	-0.0433	0.599	0.825	0.0203	0.0222	0.578	-0.39799999999999996	-0.998	0.977	-0.10300000000000001	-0.585	0.5720000000000001	-0.27	-0.629	-0.33399999999999996	-0.19	-0.662	0.284	-0.13	0.575	-0.0268	-0.115	0.8009999999999999	-0.4	-0.183	0.374	-0.7340000000000001	-1.17	-0.0116	-0.20600000000000002	-0.32899999999999996	0.16399999999999998	0.23600000000000002	-0.9009999999999999	0.574	-0.12300000000000001	0.75	0.285	-0.0755	-0.682	-0.514	0.541	-0.25	-0.13699999999999998	0.40399999999999997	0.79	-0.836	-1.12	0.7290000000000001	-0.298	0.0256	0.244	-0.322	-0.529	1.02	0.65	-0.757	-1.11	-0.718	0.252
CDK5	PPP1CA-T320	0.45399999999999996	-0.146	0.557	-0.0198	-0.384	0.0485	0.516	0.28300000000000003	-0.478	-0.0433	0.599	0.825	0.0203	0.0222	0.578	-0.39799999999999996	-0.998	0.977	-0.10300000000000001	-0.585	0.5720000000000001	-0.27	-0.629	-0.33399999999999996	-0.19	-0.662	0.284	-0.13	0.575	-0.0268	-0.115	0.8009999999999999	-0.4	-0.183	0.374	-0.7340000000000001	-1.17	-0.0116	-0.20600000000000002	-0.32899999999999996	0.16399999999999998	0.23600000000000002	-0.9009999999999999	0.574	-0.12300000000000001	0.75	0.285	-0.0755	-0.682	-0.514	0.541	-0.25	-0.13699999999999998	0.40399999999999997	0.79	-0.836	-1.12	0.7290000000000001	-0.298	0.0256	0.244	-0.322	-0.529	1.02	0.65	-0.757	-1.11	-0.718	0.252
AKT1	PPP1CA-T320	0.45399999999999996	-0.146	0.557	-0.0198	-0.384	0.0485	0.516	0.28300000000000003	-0.478	-0.0433	0.599	0.825	0.0203	0.0222	0.578	-0.39799999999999996	-0.998	0.977	-0.10300000000000001	-0.585	0.5720000000000001	-0.27	-0.629	-0.33399999999999996	-0.19	-0.662	0.284	-0.13	0.575	-0.0268	-0.115	0.8009999999999999	-0.4	-0.183	0.374	-0.7340000000000001	-1.17	-0.0116	-0.20600000000000002	-0.32899999999999996	0.16399999999999998	0.23600000000000002	-0.9009999999999999	0.574	-0.12300000000000001	0.75	0.285	-0.0755	-0.682	-0.514	0.541	-0.25	-0.13699999999999998	0.40399999999999997	0.79	-0.836	-1.12	0.7290000000000001	-0.298	0.0256	0.244	-0.322	-0.529	1.02	0.65	-0.757	-1.11	-0.718	0.252
CDK5	PPP1CA-T320	0.45399999999999996	-0.146	0.557	-0.0198	-0.384	0.0485	0.516	0.28300000000000003	-0.478	-0.0433	0.599	0.825	0.0203	0.0222	0.578	-0.39799999999999996	-0.998	0.977	-0.10300000000000001	-0.585	0.5720000000000001	-0.27	-0.629	-0.33399999999999996	-0.19	-0.662	0.284	-0.13	0.575	-0.0268	-0.115	0.8009999999999999	-0.4	-0.183	0.374	-0.7340000000000001	-1.17	-0.0116	-0.20600000000000002	-0.32899999999999996	0.16399999999999998	0.23600000000000002	-0.9009999999999999	0.574	-0.12300000000000001	0.75	0.285	-0.0755	-0.682	-0.514	0.541	-0.25	-0.13699999999999998	0.40399999999999997	0.79	-0.836	-1.12	0.7290000000000001	-0.298	0.0256	0.244	-0.322	-0.529	1.02	0.65	-0.757	-1.11	-0.718	0.252
CDK5	PPP1CA-T320	0.45399999999999996	-0.146	0.557	-0.0198	-0.384	0.0485	0.516	0.28300000000000003	-0.478	-0.0433	0.599	0.825	0.0203	0.0222	0.578	-0.39799999999999996	-0.998	0.977	-0.10300000000000001	-0.585	0.5720000000000001	-0.27	-0.629	-0.33399999999999996	-0.19	-0.662	0.284	-0.13	0.575	-0.0268	-0.115	0.8009999999999999	-0.4	-0.183	0.374	-0.7340000000000001	-1.17	-0.0116	-0.20600000000000002	-0.32899999999999996	0.16399999999999998	0.23600000000000002	-0.9009999999999999	0.574	-0.12300000000000001	0.75	0.285	-0.0755	-0.682	-0.514	0.541	-0.25	-0.13699999999999998	0.40399999999999997	0.79	-0.836	-1.12	0.7290000000000001	-0.298	0.0256	0.244	-0.322	-0.529	1.02	0.65	-0.757	-1.11	-0.718	0.252
AKT1	PPP1CA-T320	0.45399999999999996	-0.146	0.557	-0.0198	-0.384	0.0485	0.516	0.28300000000000003	-0.478	-0.0433	0.599	0.825	0.0203	0.0222	0.578	-0.39799999999999996	-0.998	0.977	-0.10300000000000001	-0.585	0.5720000000000001	-0.27	-0.629	-0.33399999999999996	-0.19	-0.662	0.284	-0.13	0.575	-0.0268	-0.115	0.8009999999999999	-0.4	-0.183	0.374	-0.7340000000000001	-1.17	-0.0116	-0.20600000000000002	-0.32899999999999996	0.16399999999999998	0.23600000000000002	-0.9009999999999999	0.574	-0.12300000000000001	0.75	0.285	-0.0755	-0.682	-0.514	0.541	-0.25	-0.13699999999999998	0.40399999999999997	0.79	-0.836	-1.12	0.7290000000000001	-0.298	0.0256	0.244	-0.322	-0.529	1.02	0.65	-0.757	-1.11	-0.718	0.252
CDK5	PPP1CA-T320	0.45399999999999996	-0.146	0.557	-0.0198	-0.384	0.0485	0.516	0.28300000000000003	-0.478	-0.0433	0.599	0.825	0.0203	0.0222	0.578	-0.39799999999999996	-0.998	0.977	-0.10300000000000001	-0.585	0.5720000000000001	-0.27	-0.629	-0.33399999999999996	-0.19	-0.662	0.284	-0.13	0.575	-0.0268	-0.115	0.8009999999999999	-0.4	-0.183	0.374	-0.7340000000000001	-1.17	-0.0116	-0.20600000000000002	-0.32899999999999996	0.16399999999999998	0.23600000000000002	-0.9009999999999999	0.574	-0.12300000000000001	0.75	0.285	-0.0755	-0.682	-0.514	0.541	-0.25	-0.13699999999999998	0.40399999999999997	0.79	-0.836	-1.12	0.7290000000000001	-0.298	0.0256	0.244	-0.322	-0.529	1.02	0.65	-0.757	-1.11	-0.718	0.252
AKT1	PPP1CA-T320	0.45399999999999996	-0.146	0.557	-0.0198	-0.384	0.0485	0.516	0.28300000000000003	-0.478	-0.0433	0.599	0.825	0.0203	0.0222	0.578	-0.39799999999999996	-0.998	0.977	-0.10300000000000001	-0.585	0.5720000000000001	-0.27	-0.629	-0.33399999999999996	-0.19	-0.662	0.284	-0.13	0.575	-0.0268	-0.115	0.8009999999999999	-0.4	-0.183	0.374	-0.7340000000000001	-1.17	-0.0116	-0.20600000000000002	-0.32899999999999996	0.16399999999999998	0.23600000000000002	-0.9009999999999999	0.574	-0.12300000000000001	0.75	0.285	-0.0755	-0.682	-0.514	0.541	-0.25	-0.13699999999999998	0.40399999999999997	0.79	-0.836	-1.12	0.7290000000000001	-0.298	0.0256	0.244	-0.322	-0.529	1.02	0.65	-0.757	-1.11	-0.718	0.252
CDK5	PPP1CA-T320	0.45399999999999996	-0.146	0.557	-0.0198	-0.384	0.0485	0.516	0.28300000000000003	-0.478	-0.0433	0.599	0.825	0.0203	0.0222	0.578	-0.39799999999999996	-0.998	0.977	-0.10300000000000001	-0.585	0.5720000000000001	-0.27	-0.629	-0.33399999999999996	-0.19	-0.662	0.284	-0.13	0.575	-0.0268	-0.115	0.8009999999999999	-0.4	-0.183	0.374	-0.7340000000000001	-1.17	-0.0116	-0.20600000000000002	-0.32899999999999996	0.16399999999999998	0.23600000000000002	-0.9009999999999999	0.574	-0.12300000000000001	0.75	0.285	-0.0755	-0.682	-0.514	0.541	-0.25	-0.13699999999999998	0.40399999999999997	0.79	-0.836	-1.12	0.7290000000000001	-0.298	0.0256	0.244	-0.322	-0.529	1.02	0.65	-0.757	-1.11	-0.718	0.252
MAPKAPK2	CEP131-S47	-0.809	-2.19	-0.23489817777777786	-0.23489817777777786	-1.65	-0.23489817777777786	0.000182	-0.23489817777777786	-0.23489817777777786	0.39299999999999996	-0.23489817777777786	2.09	-0.23489817777777786	-0.261	-0.23489817777777786	-0.23489817777777786	0.139	-0.23489817777777786	-0.23489817777777786	-0.23489817777777786	-0.23489817777777786	-1.3	-0.335	-0.324	-0.545	-1.02	0.136	-0.285	1.37	0.297	-0.23489817777777786	-0.23489817777777786	-0.23489817777777786	0.209	-0.23489817777777786	-0.647	-0.307	-0.295	-0.23489817777777786	-0.23489817777777786	-1.44	1.31	-0.479	0.262	0.187	-0.23489817777777786	0.391	0.5489999999999999	-0.121	-0.23489817777777786	-0.23489817777777786	-0.0345	-0.43700000000000006	-0.19699999999999998	0.91	-1.67	-0.23489817777777786	-0.708	-0.23489817777777786	-0.0361	0.0343	-0.539	0.0617	1.26	-0.433	-0.498	-1.51	-1.75	-0.349
MAPKAPK2	LSP1-S252	1.36	-0.624	-0.004980769230769229	1.5	-0.004980769230769229	-0.004980769230769229	-0.004980769230769229	-0.84	-0.004980769230769229	0.0539	-0.11800000000000001	0.0568	-0.0952	-0.004980769230769229	-0.004980769230769229	-0.004980769230769229	-0.004980769230769229	-0.38799999999999996	-0.004980769230769229	-0.004980769230769229	-0.004980769230769229	0.6579999999999999	0.0527	-0.004980769230769229	-0.867	0.6920000000000001	-1.56	-0.004980769230769229	-1.62	-1.12	-0.004980769230769229	-0.004980769230769229	-0.004980769230769229	1.61	-0.004980769230769229	0.7929999999999999	0.15	-0.004980769230769229	-0.004980769230769229	0.9640000000000001	-0.004980769230769229	-0.00895	-0.914	-0.289	0.336	-0.004980769230769229	-0.004980769230769229	-0.634	0.106	0.46399999999999997	0.0285	-0.004980769230769229	-0.581	-0.004980769230769229	0.39799999999999996	0.415	-0.004980769230769229	0.763	0.301	-0.004980769230769229	0.494	-0.899	-0.27	-0.004980769230769229	-0.33	0.505	-0.004980769230769229	-0.737	-0.004980769230769229
MAPKAPK2	LSP1-S252	1.36	-0.624	-0.004980769230769229	1.5	-0.004980769230769229	-0.004980769230769229	-0.004980769230769229	-0.84	-0.004980769230769229	0.0539	-0.11800000000000001	0.0568	-0.0952	-0.004980769230769229	-0.004980769230769229	-0.004980769230769229	-0.004980769230769229	-0.38799999999999996	-0.004980769230769229	-0.004980769230769229	-0.004980769230769229	0.6579999999999999	0.0527	-0.004980769230769229	-0.867	0.6920000000000001	-1.56	-0.004980769230769229	-1.62	-1.12	-0.004980769230769229	-0.004980769230769229	-0.004980769230769229	1.61	-0.004980769230769229	0.7929999999999999	0.15	-0.004980769230769229	-0.004980769230769229	0.9640000000000001	-0.004980769230769229	-0.00895	-0.914	-0.289	0.336	-0.004980769230769229	-0.004980769230769229	-0.634	0.106	0.46399999999999997	0.0285	-0.004980769230769229	-0.581	-0.004980769230769229	0.39799999999999996	0.415	-0.004980769230769229	0.763	0.301	-0.004980769230769229	0.494	-0.899	-0.27	-0.004980769230769229	-0.33	0.505	-0.004980769230769229	-0.737	-0.004980769230769229
AKT1	RUNX2-S28	-1.14	-1.4	0.336	-0.996	1.45	-0.991	-0.0446	-0.308	-0.268	-0.903	-0.1897238	1.35	-0.1897238	-0.139	0.8440000000000001	-0.1897238	0.196	-0.1897238	-0.0531	-0.1897238	-0.1897238	0.111	1.51	-0.514	-1.2	-0.7340000000000001	-2.34	-0.272	-0.0991	-1.06	-0.1897238	-0.1897238	-0.321	-0.000408	-0.1897238	-0.0964	1.2	-0.7170000000000001	0.787	-0.618	1.19	-0.7170000000000001	-0.11199999999999999	0.0222	-0.218	0.51	-0.5	-0.9390000000000001	-1.41	-1.53	0.621	0.606	0.519	-0.23	-0.34299999999999997	0.767	-0.452	0.384	-0.00172	-0.706	0.325	-0.0383	-0.9490000000000001	-1.16	0.7490000000000001	-0.624	-0.9490000000000001	-0.256	0.489
MAP3K7	HDAC5-S259	-0.205	0.358	-0.526	-0.7759999999999999	0.9079999999999999	0.897	-0.307	0.669	-0.603	0.0671	0.033249999999999974	0.3	0.033249999999999974	0.145	0.0451	0.033249999999999974	-0.32299999999999995	0.033249999999999974	0.185	0.033249999999999974	0.033249999999999974	0.48700000000000004	-0.506	0.214	0.435	0.414	0.47600000000000003	0.6409999999999999	0.033249999999999974	0.195	0.033249999999999974	0.033249999999999974	-0.0674	-0.265	0.033249999999999974	-0.35700000000000004	0.0884	0.2	0.474	0.0852	-0.0209	0.309	0.033249999999999974	-0.0276	0.0615	-0.892	-0.203	0.033249999999999974	-0.293	-0.0716	0.684	0.262	0.231	0.151	0.14300000000000002	0.121	-1.34	0.158	0.537	-0.696	-0.322	-0.513	0.033249999999999974	0.127	0.033249999999999974	-0.171	0.14	0.033249999999999974	0.0727
MARK2	HDAC5-S259	-0.205	0.358	-0.526	-0.7759999999999999	0.9079999999999999	0.897	-0.307	0.669	-0.603	0.0671	0.033249999999999974	0.3	0.033249999999999974	0.145	0.0451	0.033249999999999974	-0.32299999999999995	0.033249999999999974	0.185	0.033249999999999974	0.033249999999999974	0.48700000000000004	-0.506	0.214	0.435	0.414	0.47600000000000003	0.6409999999999999	0.033249999999999974	0.195	0.033249999999999974	0.033249999999999974	-0.0674	-0.265	0.033249999999999974	-0.35700000000000004	0.0884	0.2	0.474	0.0852	-0.0209	0.309	0.033249999999999974	-0.0276	0.0615	-0.892	-0.203	0.033249999999999974	-0.293	-0.0716	0.684	0.262	0.231	0.151	0.14300000000000002	0.121	-1.34	0.158	0.537	-0.696	-0.322	-0.513	0.033249999999999974	0.127	0.033249999999999974	-0.171	0.14	0.033249999999999974	0.0727
GSK3B	MUC1-S1227	-1.98	-2.32	-1.55	-2.63	-0.16699999999999998	-2.26	1.54	0.9390000000000001	0.255	1.11	0.17800000000000002	1.28	1.2	1.51	-1.19	-0.894	-1.25	-0.9690000000000001	-2.43	-0.971	-0.5589999999999999	-1.38	-0.9309999999999999	0.0284	0.39299999999999996	-0.965	-2.5	1.46	0.9490000000000001	0.19899999999999998	-1.2	-0.228	1.32	-0.895	-1.47	0.315	1.0	-0.546	-1.47	0.233	-0.738	-1.03	-1.33	-0.843	-0.13	0.9259999999999999	-0.179	0.511	-2.1	-1.39	-0.237	-0.336	-0.647	1.29	0.513	-1.76	-0.527	0.77	-0.951	0.0566	0.228	0.433	-0.5529999999999999	1.15	0.18899999999999997	-0.963	-0.151	-0.44	-0.58
GSK3B	MUC1-S1227	-1.98	-2.32	-1.55	-2.63	-0.16699999999999998	-2.26	1.54	0.9390000000000001	0.255	1.11	0.17800000000000002	1.28	1.2	1.51	-1.19	-0.894	-1.25	-0.9690000000000001	-2.43	-0.971	-0.5589999999999999	-1.38	-0.9309999999999999	0.0284	0.39299999999999996	-0.965	-2.5	1.46	0.9490000000000001	0.19899999999999998	-1.2	-0.228	1.32	-0.895	-1.47	0.315	1.0	-0.546	-1.47	0.233	-0.738	-1.03	-1.33	-0.843	-0.13	0.9259999999999999	-0.179	0.511	-2.1	-1.39	-0.237	-0.336	-0.647	1.29	0.513	-1.76	-0.527	0.77	-0.951	0.0566	0.228	0.433	-0.5529999999999999	1.15	0.18899999999999997	-0.963	-0.151	-0.44	-0.58
GSK3B	MUC1-S1227	-1.98	-2.32	-1.55	-2.63	-0.16699999999999998	-2.26	1.54	0.9390000000000001	0.255	1.11	0.17800000000000002	1.28	1.2	1.51	-1.19	-0.894	-1.25	-0.9690000000000001	-2.43	-0.971	-0.5589999999999999	-1.38	-0.9309999999999999	0.0284	0.39299999999999996	-0.965	-2.5	1.46	0.9490000000000001	0.19899999999999998	-1.2	-0.228	1.32	-0.895	-1.47	0.315	1.0	-0.546	-1.47	0.233	-0.738	-1.03	-1.33	-0.843	-0.13	0.9259999999999999	-0.179	0.511	-2.1	-1.39	-0.237	-0.336	-0.647	1.29	0.513	-1.76	-0.527	0.77	-0.951	0.0566	0.228	0.433	-0.5529999999999999	1.15	0.18899999999999997	-0.963	-0.151	-0.44	-0.58
