Proteins	Basal	Basal	Basal	Basal	Basal	Basal	Basal	Basal	Basal	Luminal	Luminal	Luminal	Luminal	Luminal	Luminal	Luminal	Luminal	Luminal
'PCM1'	1.034547582	1.036701101	0.998614666	1.020304659	0.991029563	0.945402117	1.004167543	0.969289817	1.022428531	0.983502074	0.943438251	0.992404375	1.027401439	0.986232704	0.927873476	0.973329374	0.974004269	0.995849753
'PCMD1'	0.990342872	1.021720083	1.059952783	0.886381699	0.806641759	0.893165852	1.069547088	1.037419937	1.056285625	0.938221197	0.988970916	1.026689546	0.944747041	0.950659101	0.844400887	1.059952783	0.997922719	1.038859103
'PCNA'	1.078480432	0.990342872	0.898132373	1.215879283	1.245737416	1.015366101	0.995159722	0.96996191	0.995159722	1.071773463	0.951977908	1.003471749	1.07997656	0.955282936	0.929804943	1.062159186	1.138394029	1.056285625
'PCNP'	1.138394029	1.182631	1.019597683	1.209994089	1.170398641	0.972654947	0.868140228	0.84323111	0.829894586	1.011853201	0.938871747	0.985549337	0.920825697	0.940826108	1.038139271	1.002081605	1.033830736	0.986232704
'PCNT'	0.984866443	1.002081605	1.012554807	0.975355462	1.001387256	1.032398535	1.190856849	1.185092771	1.145517898	1.032398535	1.059952783	1.037419937	0.978063473	0.929160674	1.030968319	1.148698355	1.277213759	1.209155676
'PCY1A'	0.998614666	1.043188594	1.030968319	1.209155676	1.141554707	1.054822317	1.159095952	1.082224645	1.221793102	0.985549337	0.958599438	1.039579435	1.054091423	1.065108203	1.070288698	1.026689546	1.079228237	1.068065408
'PCY2'	1.017479692	0.938871747	0.948026965	0.8962667	0.940826108	1.026689546	1.057018041	1.015366101	1.101905116	1.061423209	1.041021598	1.021012126	1.036701101	1.025267238	0.948026965	1	0.995849753	1.011853201
'PDCD4'	1.009751298	0.988285652	1.106497353	0.837987135	0.732042848	0.936921447	1.136816973	1.093535457	1.04608494	1.04608494	1.0132569	1.022428531	0.983502074	1.001387256	0.941478465	0.980779004	0.994470169	1.033830736
'PDCD5'	1.095811766	1.058484395	1.038139271	1.194991205	1.271031689	1.264003098	1.041743429	0.966606097	1.018891197	1.151887642	0.986232704	1.040300267	1.024556823	0.999307093	1.034547582	0.960594864	0.91383145	0.927873476
'PDCL3'	1.044635763	1.040300267	1.024556823	0.951977908	0.946713631	0.916368645	1.209155676	1.057750964	1.25353302	0.927873476	0.936921447	0.971980988	1.006257823	0.991716731	0.880259014	0.953298545	0.878430468	0.91383145
'PDD2L'	1.061423209	0.965936329	1.018891197	0.930449658	0.912565489	0.978063473	0.933032992	0.914465089	0.991716731	0.962594443	0.922742493	0.953298545	1.028113827	1.019597683	1.014662547	0.952637998	1.037419937	0.979420298
'PDE12'	0.96996191	0.972654947	1.002776436	0.879039561	0.85027416	0.955282936	1.030253954	0.980099415	1.120389214	0.965267025	0.961927455	0.947370071	0.997922719	0.933679945	0.890075733	1.033830736	1.035264924	1.034547582
'PDE1B'	0.933032992	0.835087919	1.088997015	1.022428531	0.890692901	0.929804943	0.975355462	0.959929261	0.946057647	1.4063932	1.158292806	1.17772279	0.891310496	1.067325338	1.160703914	0.960594864	0.962594443	0.957271458
'PDE7A'	0.981459064	0.978063473	0.971307496	1.061423209	1.059218335	0.955945318	1.066585781	1.069547088	1.02313747	0.925946023	0.952637998	1.046810282	0.853226098	0.973329374	1.048989328	1.040300267	1.033114388	1.080725402
'PDIA1'	1.000693387	1.081474763	1.164733586	0.934975198	0.796088099	1.011853201	1.180992661	1.065108203	1.099616149	1.002776436	0.955282936	1.036701101	1.004167543	0.977385766	0.917004043	1.002081605	0.921464186	0.955282936
'PDIA4'	1.001387256	1.036701101	1.027401439	1.062159186	1.069547088	1.041021598	1.125838586	1.031683179	1.021720083	0.990342872	0.974004269	1.016774673	1.042465761	1.0132569	0.968618189	1.0238469	0.977385766	1.012554807
'PDIA6'	0.931740429	0.93109482	0.940826108	1.046810282	1.096571589	0.931740429	0.974679631	0.952637998	1.00695555	1.076240125	0.980099415	1.116512962	1.106497353	1.020304659	1.052631155	0.997231251	1.0238469	1.00765376
'PDIP2'	0.936272247	0.991029563	1.052631155	0.91319825	0.877213549	0.981459064	1.145517898	1.115739322	1.171210181	0.928516852	0.975355462	0.91319825	0.96727633	1.029540083	1.028826708	1.002081605	0.948026965	1.000693387
'PDLI2'	1.041743429	1.014662547	0.959929261	1.041743429	1.039579435	0.868140228	1.011152081	0.977385766	1.038139271	1.01395948	0.962594443	1.022428531	1.060687741	1.076986376	1.072516617	0.993092495	1.035264924	0.972654947
'PDLI4'	1.085981856	1.089752112	1.048989328	1.141554707	1.016070143	0.890692901	0.984866443	0.929160674	0.965267025	0.986232704	1.058484395	1.068065408	1.096571589	1.114966219	1.151887642	0.972654947	0.926588062	1.00765376
'PDLI7'	1.029540083	1.07549439	1.016070143	0.984866443	1.027401439	0.879649076	0.951977908	0.920187651	0.982139595	1.038859103	1.043188594	0.996540263	1.057018041	1.003471749	1.030968319	0.986916546	1.040300267	1.016774673
'PDPK1'	0.998614666	0.991716731	0.984184022	1.149494848	1.094293701	0.860352631	0.920187651	0.969289817	1.001387256	1.008352455	1.030968319	1.006257823	1.025267238	1.027401439	1.058484395	1.006257823	1.000693387	0.982139595
'PDRG1'	1.042465761	0.976708529	0.937571096	1.209155676	1.172834949	0.85797053	1.092020546	1.029540083	1.060687741	1.049716684	1.011853201	1.079228237	1.153485605	0.983502074	1.113421618	0.920825697	0.87417862	0.882091365
'PDS5A'	1.072516617	1.04608494	1.032398535	0.986232704	0.86934456	0.866336856	0.967947027	0.914465089	0.973329374	1.041021598	0.96727633	1.003471749	1.02313747	1.009751298	0.999307093	0.991716731	1.009051634	1
'PDS5B'	0.952637998	1	1.069547088	0.871154192	0.836826243	0.888842681	1.062895674	1.012554807	1.010451446	0.986232704	0.977385766	0.976708529	0.982139595	1.009051634	0.982820599	0.988970916	0.963929808	0.978063473
'PDZD2'	1.034547582	1.051901779	0.996540263	1.104964485	0.944747041	1.115739322	0.934975198	0.954621014	0.901250463	1.720705261	1.614402149	1.227735684	1.132883885	0.831045862	0.851453708	1.158292806	1.381274448	1.295940965
'PDZD8'	1.044635763	0.96996191	1.065846736	0.806641759	0.807201075	0.916368645	1.04608494	0.988285652	1.02313747	1.009051634	0.963261894	0.940174203	1.289668251	1.009051634	0.975355462	1.041021598	0.978063473	1.000693387
'PEBP1'	1.042465761	1.028113827	0.978063473	1.071773463	1.0132569	0.994470169	1.016774673	0.934327347	1.035264924	1.077733145	1.116512962	1.095811766	1.051172909	1.058484395	1.056285625	1.028826708	1.054091423	1.113421618
'PELO'	0.999307093	1.042465761	0.984184022	0.8962667	0.823020345	0.911933166	1.069547088	1.069547088	1.065108203	1.051901779	1.040300267	1.062895674	1.143930973	1.119612889	1.0453601	1.070288698	1.002776436	1.038139271
'PEPD'	1.017479692	0.986232704	0.924663278	1.107264584	1.101141598	1.147902414	0.911301281	0.826450318	0.787853886	1.01395948	1.076240125	0.971307496	0.991029563	1.014662547	0.986232704	0.989656656	1.069547088	1.015366101
'PEPL'	1.011853201	1.022428531	1.00695555	1.051901779	0.984866443	0.991029563	1.030253954	0.986916546	1.041743429	1	1.054091423	1.041021598	1.035264924	1.040300267	0.996540263	1.026689546	1.00765376	0.991029563
'PEX1'	0.991716731	1.038859103	0.964598185	0.993781093	0.96996191	1.030968319	1.030968319	0.981459064	1.011853201	1.027401439	1.021012126	1.016070143	0.986232704	1.006257823	0.998614666	1.018891197	1.019597683	1.011853201
'PEX10'	0.903752727	0.934327347	1.131314463	0.76630998	0.669427628	1.004167543	1.215879283	1.234562607	1.199971382	1.073260286	1.058484395	1.048262476	1.010451446	0.978063473	0.911301281	1.104964485	1.28877463	1.196648963
'PEX14'	0.951977908	1.065108203	1.141554707	0.854409741	0.829894586	1.035264924	1.143138335	1.054091423	1.101141598	0.922103118	0.985549337	0.982139595	0.925304428	0.961927455	0.862143545	0.940174203	0.897510051	0.903752727
'PEX16'	0.940174203	1.027401439	1.059952783	1.034547582	1.175276328	1.021012126	0.824162085	0.828744904	0.856188285	0.987600861	0.951318276	1.00765376	0.969289817	0.946713631	0.862143545	0.930449658	0.893785162	0.915099168
'PEX19'	0.976708529	1.046810282	1.073260286	0.890075733	0.742261785	0.971980988	0.954621014	0.974679631	0.999307093	1.041021598	1.082224645	1.085229372	0.982820599	1.071030823	1.068805991	0.96727633	0.957935218	0.988970916
'PEX3'	1.00556058	0.995159722	1.030968319	1.043911927	0.932386486	0.965267025	1.044635763	1.037419937	1.043911927	1.061423209	1.056285625	1.086734863	1.016774673	0.994470169	1.030253954	1.033114388	1.030253954	0.988285652
'PEX6'	1.032398535	0.93109482	0.942131274	0.982820599	0.986232704	0.986232704	0.951977908	0.974679631	0.983502074	1.111879158	1.074749173	1.04608494	1.033114388	1.039579435	1.074749173	1.04608494	1.052631155	1.043188594
'PFD2'	1.115739322	1.118061851	0.96727633	1.196648963	1.254402205	1.003471749	0.837987135	0.796640096	0.805524291	1.024556823	1.269270886	1.085229372	1.125058485	1.015366101	1.028113827	0.912565489	0.870550563	0.936921447
'PFD4'	0.991716731	0.953959551	1.150291893	0.691116103	0.654742712	0.835666959	1.193335743	1.155886707	1.20163605	1.032398535	0.942784536	0.96727633	1.043188594	1.065846736	1.269270886	1.00695555	1.115739322	1.111108729
'PFKAM'	1.001387256	0.943438251	1.157490217	0.6341957	0.524494664	0.801069878	1.050444544	1.129747215	1.128964405	0.982820599	0.979420298	1.030968319	1.026689546	1.009751298	0.988970916	0.957271458	0.957271458	0.966606097
'PFKAP'	0.999307093	1.035982764	0.966606097	1.0238469	1.006257823	0.974679631	1.012554807	0.993092495	1.00765376	1.115739322	1.050444544	1.188383105	0.986916546	0.926588062	1.048989328	0.974679631	1.00765376	0.935623498
'PGES2'	0.951977908	0.951318276	1.017479692	1.143138335	1.106497353	1.07549439	1.04608494	1.073260286	1.082975046	1.041021598	1.031683179	1.035264924	1.019597683	0.930449658	0.963261894	0.945402117	0.905006463	0.912565489
'PGM2'	1.027401439	1.084477409	0.995849753	0.908778116	0.832198735	0.878430468	1.029540083	0.959264119	0.971980988	1.0181852	1.033830736	1.049716684	1.074004472	1.062159186	1.020304659	0.994470169	1.025267238	1.019597683
'PGM2L'	1.058484395	1.073260286	1.0181852	0.986232704	0.917004043	1.025978145	1.051901779	0.960594864	1.009751298	1.092020546	1.024556823	1.0238469	1.016774673	1.00765376	0.980779004	0.976031761	0.933032992	0.939522749
'PGPS1'	1.021720083	0.976708529	1.065108203	0.902500727	0.876605721	1.092020546	0.97874165	0.975355462	1.0132569	0.905006463	0.955282936	0.97874165	0.974679631	0.958599438	0.917004043	0.951318276	0.959264119	0.925946023
'PGRC2'	1.026689546	1.043911927	1.184271612	1.122721422	1.089752112	1.098092814	1.286989247	1.147902414	1.275444392	0.673150035	0.689680461	0.772175133	0.980779004	0.877213549	0.755759964	1.074749173	0.955282936	1.002081605
'PHAX'	1.009751298	0.926588062	0.910669834	1.049716684	0.980779004	0.974004269	1.049716684	0.944747041	0.982820599	1.027401439	1.092020546	1.0453601	1.016774673	1.058484395	1.116512962	0.950000383	1.00486382	0.943438251
'PHC2'	0.963929808	0.986232704	1.016774673	1.068065408	1.082224645	1.027401439	1.048989328	0.975355462	0.976708529	0.989656656	1.017479692	1.031683179	0.983502074	1.085229372	1.048262476	1.041021598	1.096571589	1.025978145
'PHC3'	0.995159722	1.063632673	1.01395948	1.186736798	1.159899655	1.017479692	0.8362464	0.855002178	0.882702996	1.024556823	0.961927455	1.0453601	0.984184022	0.939522749	1.011853201	0.984866443	0.955945318	0.96727633
'PHF10'	1.009751298	1.027401439	0.946713631	1.051901779	1.063632673	0.906261938	0.960594864	0.954621014	0.927873476	1.012554807	0.965267025	1.012554807	0.953959551	0.956608158	1.104198847	0.971307496	0.988285652	0.980099415
'PHF11'	1.0453601	1.168777249	1.145517898	0.814507563	0.735093668	0.927230546	1.32317144	1.29056249	1.394743666	0.920187651	1.000693387	1.01395948	1.158292806	0.953959551	0.833353207	1.229438867	1.003471749	1.095052471
'PHF12'	0.953298545	0.96727633	0.91319825	1.033114388	1.034547582	0.961260928	0.933032992	1.020304659	1.00695555	1.027401439	0.959264119	1.056285625	1.049716684	1.092777739	1.147107024	1.069547088	1.052631155	1.070288698
'PHF14'	0.922742493	1.038859103	1.298638603	0.757333158	0.7031966	0.844400887	1.212512819	1.168777249	1.155085785	1.101905116	1.017479692	1.169587664	0.929804943	0.927230546	1.153485605	0.880259014	1.024556823	0.961927455
'PHF2'	1.00556058	0.962594443	1.065108203	0.776468875	0.69495911	0.936921447	0.915099168	0.942131274	1.002776436	1.031683179	0.991029563	0.976708529	1.055553718	0.976708529	0.971980988	0.974679631	1.016070143	1.011853201
'PHF23'	0.980779004	0.988970916	1.010451446	0.984866443	0.999307093	0.93109482	0.984866443	1.0132569	0.96727633	1.092777739	1.034547582	0.938221197	0.926588062	0.964598185	0.947370071	0.962594443	0.945402117	0.991716731
'PHF3'	1.033830736	1.00556058	0.986232704	1.057750964	1.042465761	0.924022572	0.972654947	0.96727633	1.012554807	1.036701101	1.055553718	0.984184022	0.988970916	1.00765376	0.995159722	1.031683179	1.059952783	1.069547088
'PHF5A'	0.995849753	1.044635763	1.058484395	1.057750964	1.019597683	1.031683179	0.946713631	0.911301281	0.941478465	1.155085785	1.215879283	1.091263877	1.034547582	0.997922719	1.122721422	1.024556823	1.117287138	1.081474763
'PHF8'	0.950659101	1.159899655	1.330529041	0.70514898	0.561360711	0.907519155	1.363202607	1.250062303	1.191682575	1.029540083	1.054091423	1.00695555	0.954621014	0.97063447	0.971307496	1.038139271	1.028826708	1.029540083
'PHKG2'	0.969289817	0.986916546	1.033114388	0.938221197	0.880869374	0.991716731	1.056285625	1.0132569	0.996540263	1.008352455	0.997922719	1.024556823	0.955282936	0.999307093	1.032398535	0.997922719	0.97063447	1.011152081
'PHLP'	1.030253954	1.0453601	0.924022572	1.121166078	1.139183377	0.993781093	0.877213549	0.894404902	0.876605721	1.098092814	1.015366101	1.028113827	1.010451446	0.976031761	1.058484395	1.071773463	1.088242442	1.046810282
'PHRF1'	1.054091423	1.081474763	1.038139271	0.954621014	0.933679945	0.948026965	1.109569472	1.083725967	1.035264924	0.959929261	0.948026965	1.0181852	0.963261894	1.017479692	0.967947027	1.002776436	0.939522749	0.974004269
'PI3R4'	0.988285652	0.980779004	1.003471749	0.877213549	0.890075733	0.925946023	1.054822317	1.028113827	1.027401439	0.992404375	1.068805991	1.027401439	1.00695555	1.025978145	0.955282936	1.027401439	1.029540083	1.059218335
'PI42B'	0.957935218	1.028113827	1.025267238	1.085229372	0.922742493	1.043911927	0.995849753	0.988285652	0.991716731	0.995849753	1.069547088	1.032398535	1.0132569	0.976708529	0.880259014	0.987600861	0.986916546	0.980099415
'PI51A'	0.963261894	0.983502074	1.016774673	0.964598185	0.89688816	1.071030823	0.995159722	0.982820599	0.986916546	0.925304428	0.914465089	0.938871747	1.143138335	1.189207115	1.155886707	1.108032348	1.057750964	1.094293701
'PIAS4'	1.041743429	0.89564567	0.927873476	1.069547088	1.07997656	0.986232704	1.038859103	1.088242442	1.051172909	1.118061851	0.976031761	1.085981856	0.969289817	0.971307496	0.607097442	0.908778116	0.675018993	0.776468875
'PIBF1'	0.960594864	0.981459064	0.995159722	1.064370182	1.0453601	0.986232704	1.056285625	1.054091423	1.064370182	1.062895674	1.099616149	1.096571589	0.950659101	1.046810282	1.010451446	1.025267238	1.087488391	1.071030823
'PICAL'	1.0238469	0.988285652	1.100378609	0.904379378	0.804408371	1.167967395	1.180174343	1.00695555	1.146312186	1.040300267	0.950659101	0.87539133	0.939522749	0.957935218	0.859756486	1.028826708	0.944747041	0.908778116
'PICK1'	0.966606097	0.96727633	1.011853201	1.059218335	1.076240125	1.100378609	1.143138335	1.099616149	1.091263877	1.004167543	1.000693387	1.000693387	0.956608158	0.998614666	0.942784536	1.012554807	1.077733145	1.067325338
'PIEZ2'	1.147902414	1.113421618	1.104964485	1.174461971	1.387030969	0.946713631	0.847332435	0.780786493	0.762600827	0.951318276	1.043188594	1.004167543	1.010451446	0.947370071	1.119612889	1.159899655	1.31494276	1.282536603
'PIGO'	1.038859103	1.00556058	1.01395948	0.997922719	1.021720083	0.991029563	0.962594443	0.880259014	1.01395948	0.984184022	0.930449658	0.994470169	1.025267238	0.987600861	0.915733686	1.051901779	1.010451446	1.059218335
'PIGS'	0.996540263	1.001387256	0.982820599	0.961260928	0.980099415	1.00556058	1.057018041	1.066585781	1.095811766	1.016774673	0.917004043	0.980099415	1.028113827	1.10343374	0.992404375	1.008352455	0.938871747	0.996540263
'PIHD1'	1.014662547	0.922103118	0.97874165	1.050444544	1.009751298	0.981459064	1.011152081	0.992404375	1.033114388	1.115739322	0.963261894	1.047536127	1.02313747	1.095811766	1.033830736	1.036701101	0.995159722	1.012554807
'PIN1'	1.033830736	1.10343374	1.018891197	1.280759861	1.089752112	1.01395948	0.982139595	0.880869374	0.974004269	0.984184022	0.960594864	1.026689546	1.147902414	0.971307496	0.87417862	0.949342121	0.914465089	0.927230546
'PIN4'	1.012554807	1.057018041	0.890692901	1.076986376	1.100378609	0.957271458	0.920187651	0.828170661	0.886996305	0.849096246	0.864537231	0.961260928	1.044635763	0.927873476	0.821880187	1.053361036	1.418140036	1.280759861
'PININ'	1.043911927	1.043911927	1.017479692	1.076986376	1.057018041	0.955945318	0.97063447	0.938221197	0.966606097	1.057018041	0.948684315	1.001387256	1.0181852	0.980779004	1.004167543	0.988970916	1.00486382	0.984866443
'PIPNB'	0.981459064	1.072516617	0.993781093	0.863938187	0.825877665	0.977385766	1.204137381	1.125058485	1.179356592	1.043188594	1.10343374	0.989656656	0.997922719	0.991716731	0.926588062	1.011853201	0.977385766	1.018891197
'PIR'	0.973329374	0.953959551	0.934327347	1.22010051	1.096571589	1.019597683	0.909408252	0.945402117	0.937571096	1.052631155	0.973329374	1.002081605	1.025267238	0.996540263	0.998614666	1.058484395	1.120389214	1.141554707
'PITM1'	0.980099415	1.028826708	1.068805991	0.975355462	1.111108729	0.955282936	1.101141598	0.949342121	1.026689546	1.095052471	1.088997015	1.031683179	0.996540263	1.016774673	0.946057647	0.993781093	1.010451446	1.027401439
'PK1IP'	1.049716684	1.065846736	1.076240125	0.974004269	0.866937564	0.988285652	1.110338834	1.046810282	1.126619228	1.012554807	1.019597683	1.025267238	0.998614666	1.008352455	0.994470169	0.956608158	0.959929261	0.978063473
'PK3C3'	0.965267025	0.79774524	0.924022572	0.978063473	0.963929808	1.02313747	0.984184022	0.97063447	0.982139595	1.017479692	1.019597683	1.003471749	0.985549337	0.980779004	0.971307496	1	1.0132569	1.0132569
'PKCB1'	0.993092495	0.928516852	0.903752727	1.082975046	1.0453601	0.949342121	0.961927455	0.940826108	0.936272247	0.710546022	0.692074858	0.736113431	0.950659101	0.767905135	0.665725807	1.132883885	1.16634937	1.20664392
'PKDRE'	1.00765376	1.077733145	1	0.87417862	0.777007269	0.917639882	1.111879158	1.002081605	1.02313747	1.209994089	1.266634254	1.109569472	1	1.011152081	1.060687741	1.199971382	1.337000495	1.297738767
